0.548387097	1	2	5	1.096627717	0.5	0.127855752	0.116589933	3	7
0.580645161	1	1	5	0.712056174	1.0	0.376618573	0.528916941	7	1
0.612903226	0	2	5	1.27124134	0.166666667	0.098671287	0.07761806	1	2
0.64516129	1	1	5	0.574983145	0.0	0.0	0.0	2	1
0.677419355	0	1	5	1.406045774	0.9	0.125076279	0.088956051	1	1
0.709677419	1	2	3	1.724385183	0.857142857	0.204291256	0.118471939	1	3
0.741935484	0	1	3	1.938825922	0.833333333	0.188582773	0.09726648	3	1
0.774193548	1	1	3	1.362981898	1.0	0.23764493	0.17435663	1	1
0.806451613	1	2	3	1.27299469	0.666666667	0.184834946	0.145196949	1	2
0.838709677	1	1	3	0.260082079	1.0	0.165378635	0.635870937	2	1
0.870967742	1	1	3	0.557284309	0.666666667	0.118764619	0.213113157	1	1
0.903225806	0	1	3	1.095677262	0.7	0.14085652	0.128556579	1	1
0.935483871	1	1	3	0.638454002	1.0	0.189004155	0.296034098	1	1
0.967741935	1	1	7	3.131881259	0.5	0.112568651	0.035942822	1	1
0.027027027	1	2	5	1.776672849	0.888888889	0.207440123	0.116757636	1	3
0.054054054	1	1	5	0.896498984	0.5	0.123828293	0.138124298	3	1
0.081081081	1	1	5	3.647133732	0.909090909	0.186634356	0.051172885	1	1
0.108108108	1	2	5	2.158301928	1.0	0.234428088	0.108616911	1	5
0.135135135	1	1	5	1.298632977	1.0	0.236857395	0.182389789	5	1
0.162162162	1	2	5	2.258187428	0.222222222	0.162763543	0.072077074	1	9
0.189189189	1	1	5	0.961635459	0.75	0.160334237	0.166730787	9	1
0.216216216	1	2	5	1.477746888	0.333333333	0.185841956	0.125760343	1	2
0.243243243	0	2	5	0.660961292	0.333333333	0.134826517	0.203985496	2	3
0.27027027	1	1	5	1.322714891	1.0	0.235642742	0.178150819	3	1
0.297297297	1	2	5	2.948183798	0.333333333	0.177339383	0.060152078	1	2
0.324324324	1	1	5	0.653018572	1.0	0.225925515	0.345971041	2	1
0.351351351	1	1	5	1.742188767	0.666666667	0.284766738	0.163453435	1	1
0.378378378	0	2	5	0.654709684	0.6	0.094099109	0.143726465	1	3
0.405405405	1	1	5	0.700175804	0.333333333	0.084909996	0.121269537	3	1
0.432432432	1	1	6	0.916502876	0.8	0.104347224	0.113853679	1	6
0.459459459	1	1	6	1.868045897	0.5	0.13810662	0.073931063	6	1
0.486486486	1	2	6	2.687068444	0.142857143	0.154474812	0.057488231	1	2
0.513513514	1	1	6	0.625415997	1.0	0.242453844	0.38766812	2	1
0.540540541	1	1	3	1.99907115	0.571428571	0.175094672	0.087588014	1	1
0.567567568	0	2	3	1.078120559	0.714285714	0.155497824	0.14423046	1	3
0.594594595	0	2	3	0.576978767	0.2	0.1278765	0.221631206	3	2
0.621621622	1	1	3	0.953169732	0.333333333	0.133150831	0.139692677	2	1
0.648648649	1	2	3	0.724965733	1.0	0.259195163	0.357527469	1	4
0.675675676	1	1	3	3.090923181	0.9	0.245721482	0.079497764	4	6
0.702702703	0	2	3	0.833106048	0.333333333	0.17603927	0.211304756	6	8
0.72972973	1	2	6	2.576790572	0.2	0.149536259	0.05803198	8	1
0.756756757	0	1	6	0.681236748	0.333333333	0.19651129	0.288462551	1	1
0.783783784	0	2	6	0.812301213	0.5	0.243851157	0.300197947	1	1
0.810810811	1	1	6	0.94581545	0.333333333	0.122490151	0.129507454	1	1
0.837837838	1	2	6	1.765796264	0.6	0.2437554	0.138042766	1	2
0.864864865	1	1	6	0.546116765	1.0	0.172542223	0.315943831	2	1
0.891891892	1	1	6	1.675013724	1.0	0.176385817	0.105304103	1	1
0.918918919	0	1	6	0.60651776	0.5	0.094317416	0.155506437	1	1
0.945945946	0	1	7	1.208802004	0.571428571	0.190337868	0.157459921	1	1
0.972972973	1	1	7	2.613436374	1.0	0.16208459	0.062019719	1	1
0.022222222	1	4	4	0.656952386	1.0	0.109242912	0.166287412	1	1
0.044444444	0	1	4	0.472266014	1.0	0.272759887	0.577555613	1	1
0.066666667	1	2	4	1.086340812	1.0	0.343531981	0.316228551	1	4
0.088888889	1	1	4	0.625559636	1.0	0.28293784	0.452295551	4	1
0.111111111	1	1	4	0.622303286	1.0	0.219723242	0.35308064	1	1
0.133333333	0	1	4	1.01214296	0.666666667	0.164792432	0.162815371	1	6
0.155555556	0	1	4	12.84579681	1.0	0.265183224	0.020643579	6	1
0.177777778	1	1	4	0.845785613	1.0	0.251924062	0.297858061	1	1
0.2	0	1	5	3.424916466	1.0	0.334611376	0.097699135	1	1
0.222222222	1	5	5	1.09270549	1.0	0.409162198	0.374448743	1	1
0.244444444	1	1	5	0.973034975	1.0	0.359891518	0.369864935	1	1
0.266666667	1	1	5	1.954893689	1.0	0.289629408	0.148156091	1	1
0.288888889	0	2	5	0.86352493	0.25	0.143741895	0.166459461	1	4
0.311111111	1	1	5	0.409139831	1.0	0.28980738	0.708333333	4	1
0.333333333	0	1	5	1.848968302	0.666666667	0.337161527	0.182351167	1	1
0.355555556	1	2	5	3.895823449	0.857142857	0.217829077	0.055913488	1	4
0.377777778	1	1	5	0.424601662	1.0	0.265183224	0.624545891	4	1
0.4	0	2	5	0.599951142	0.2	0.073816212	0.123037039	1	5
0.422222222	1	2	6	2.112560779	0.285714286	0.174827871	0.082756374	5	2
0.444444444	1	1	6	0.340590593	1.0	0.283609657	0.83269962	2	1
0.466666667	1	1	6	1.886235202	0.5	0.203335143	0.107799464	1	1
0.488888889	0	1	6	4.286323086	1.0	0.325162	0.075860357	1	1
0.511111111	0	1	6	1.005554916	1.0	0.310625684	0.308909716	1	1
0.533333333	1	1	6	0.863528416	1.0	0.100191249	0.116025422	1	1
0.555555556	0	2	6	0.631546256	0.2	0.122714435	0.194307912	1	5
0.577777778	1	1	6	1.955161736	0.6	0.17154819	0.087741176	5	6
0.6	0	1	6	1.611185001	0.4	0.165720456	0.102856255	6	1
0.622222222	1	1	6	2.385470021	1.0	0.311266058	0.130484162	1	1
0.644444444	0	1	6	1.068434405	0.666666667	0.186727274	0.174767186	1	1
0.666666667	1	1	6	1.145053646	1.0	0.363133186	0.317132029	1	1
0.688888889	1	1	6	2.73080423	0.076923077	0.253248865	0.092737833	1	1
0.711111111	1	2	6	1.796021383	0.666666667	0.189061365	0.105266767	1	5
0.733333333	1	1	6	2.307611315	0.1	0.274144005	0.118799905	5	1
0.755555556	1	2	6	5.6313166	1.0	0.322636305	0.057293228	1	4
0.777777778	1	1	6	0.578318875	1.0	0.248960981	0.430490844	4	1
0.8	0	1	6	1.455052681	0.5	0.136112191	0.093544511	1	1
0.822222222	1	2	6	2.143383105	0.222222222	0.159096404	0.07422677	1	2
0.844444444	1	1	6	0.925271192	0.4	0.195381549	0.211161388	2	1
0.866666667	0	1	6	1.036225729	0.8	0.202359461	0.195285115	1	1
0.888888889	1	2	6	1.87762792	0.285714286	0.216315286	0.115206684	1	2
0.911111111	1	1	6	0.368433778	1.0	0.368433778	1.0	2	1
0.933333333	1	1	7	0.587515832	1.0	0.295863488	0.503583856	1	1
0.955555556	1	1	7	0.59450637	1.0	0.374285481	0.629573542	1	1
0.977777778	1	1	7	4.377223818	1.0	0.289005245	0.066024781	1	1
0.037037037	1	4	4	0.717969058	1.0	0.229185807	0.319214045	1	1
0.074074074	0	2	6	2.356874454	0.733333333	0.157656567	0.066892221	1	5
0.111111111	1	2	6	1.485930337	1.0	0.215674184	0.145144209	5	4
0.148148148	1	1	6	0.472826798	1.0	0.195494143	0.413458256	4	1
0.185185185	1	1	6	0.626480376	0.333333333	0.154771927	0.247049921	1	1
0.222222222	1	2	6	0.721754203	0.333333333	0.093650439	0.129753923	1	4
0.259259259	1	1	6	1.030278188	1.0	0.33316767	0.323376418	4	1
0.296296296	1	2	6	2.13203158	1.0	0.423539429	0.198655326	1	5
0.333333333	1	1	6	1.915677268	0.4	0.122341496	0.063863313	5	1
0.37037037	1	1	5	1.677399058	0.3	0.181620365	0.108274989	1	1
0.407407407	1	2	5	1.645747054	0.428571429	0.117296486	0.071272487	1	2
0.444444444	1	1	5	0.397294549	1.0	0.286304326	0.720634921	2	1
0.481481481	1	1	5	1.117666547	0.666666667	0.25351176	0.226822357	1	6
0.518518519	0	1	5	3.356316211	0.0	0.0	0.0	6	1
0.555555556	0	2	5	0.32623554	0.5	0.152453429	0.467310916	1	3
0.592592593	1	1	5	2.832154992	0.5	0.137626101	0.048594128	3	1
0.62962963	1	2	6	2.270496006	0.333333333	0.118944446	0.052386987	1	4
0.666666667	1	1	6	0.429773633	1.0	0.283416463	0.659455213	4	1
0.703703704	1	1	6	2.295869435	0.125	0.174948434	0.076201386	1	1
0.740740741	1	1	6	1.590285809	0.222222222	0.154759697	0.09731565	1	1
0.777777778	1	1	6	0.864741882	1.0	0.292747046	0.338536911	1	1
0.814814815	0	2	5	2.360555315	0.666666667	0.128477513	0.054426817	1	3
0.851851852	1	1	5	1.181960256	0.555555556	0.127129195	0.107557927	3	1
0.888888889	1	1	5	1.561331184	0.166666667	0.145790362	0.09337568	1	1
0.925925926	1	1	5	0.537674853	0.75	0.107301706	0.199566161	1	1
0.962962963	1	1	5	2.713174535	1.0	0.155865918	0.057447804	1	1
0.023255814	1	4	4	0.881778272	1.0	0.197734473	0.224245119	1	1
0.046511628	0	1	5	2.185367469	1.0	0.275246386	0.125949704	1	1
0.069767442	1	2	5	0.899756665	0.666666667	0.192988846	0.214490043	1	14
0.093023256	1	1	5	0.408123952	1.0	0.29264702	0.717054264	14	1
0.11627907	1	1	5	0.698280681	0.5	0.105985678	0.151780911	1	6
0.139534884	0	1	5	31.40316052	1.0	0.10124005	0.003223881	6	1
0.162790698	0	2	5	0.613767804	0.8	0.188243218	0.306701031	1	5
0.186046512	1	1	5	3.438308459	0.666666667	0.207899143	0.06046553	5	1
0.209302326	1	2	5	1.285431947	1.0	0.274055787	0.213201319	1	1
0.23255814	1	1	5	2.161561179	1.0	0.328694255	0.15206336	1	1
0.255813953	1	1	5	2.378403412	1.0	0.274924184	0.115591906	1	1
0.279069767	0	2	5	1.703263113	1.0	0.382984065	0.224853144	1	1
0.302325581	1	1	5	1.791354718	1.0	0.286914014	0.160165941	1	1
0.325581395	1	1	5	2.709958722	1.0	0.324137874	0.119609893	1	1
0.348837209	0	2	5	2.121004876	1.0	0.275446668	0.129866117	1	4
0.372093023	1	1	5	0.377324202	1.0	0.160362786	0.425	4	1
0.395348837	1	1	5	6.139521269	1.0	0.313179088	0.051010343	1	1
0.418604651	0	1	5	1.694119968	1.0	0.27921991	0.164817082	1	1
0.441860465	1	1	5	0.991312681	0.333333333	0.145269818	0.146542883	1	1
0.465116279	1	2	5	1.12043956	1.0	0.256580457	0.22899982	1	4
0.488372093	1	1	5	0.694932712	0.333333333	0.182430419	0.262515227	4	1
0.511627907	1	2	5	3.404327629	1.0	0.238079508	0.06993437	1	3
0.534883721	1	1	5	0.668961046	0.333333333	0.116130506	0.173598309	3	1
0.558139535	1	2	6	0.777848652	0.6	0.169254036	0.217592504	1	5
0.581395349	1	1	6	2.464028427	0.2	0.144975056	0.058836601	5	1
0.604651163	1	2	6	2.144738958	0.444444444	0.149679875	0.069789321	1	4
0.627906977	1	1	6	0.260675924	1.0	0.129720246	0.497630332	4	1
0.651162791	1	2	6	5.351928943	0.2	0.168547849	0.031492916	1	3
0.674418605	1	1	6	2.747101216	0.25	0.831061149	0.302522944	3	1
0.697674419	1	1	6	2.855624484	0.583333333	0.126493788	0.044296366	1	1
0.720930233	0	1	6	2.360098193	0.8	0.187164879	0.079303852	1	6
0.744186047	1	1	6	7.250974771	0.333333333	0.216873589	0.029909577	6	1
0.76744186	1	1	6	2.421839411	1.0	0.206875885	0.085420975	1	1
0.790697674	0	2	6	4.844506057	0.538461538	0.173795959	0.035874856	1	2
0.813953488	1	1	6	0.481012971	1.0	0.262845057	0.546440684	2	1
0.837209302	1	1	6	0.645579397	1.0	0.282232753	0.437177448	1	1
0.860465116	1	1	6	2.902320068	0.6	0.15002899	0.051692779	1	6
0.88372093	1	2	6	1.386001042	0.428571429	0.099524181	0.071806715	6	3
0.906976744	0	2	6	1.463720739	0.111111111	0.142727577	0.097510115	3	3
0.930232558	1	1	6	1.647365445	0.2	0.175538514	0.106557118	3	1
0.953488372	1	1	6	0.503647887	1.0	0.16042773	0.318531526	1	1
0.976744186	1	1	6	1.132984934	0.75	0.162414136	0.143350659	1	6
0.019607843	1	1	5	2.336152347	1.0	0.270102592	0.115618569	1	1
0.039215686	1	1	5	0.867749003	1.0	0.230957288	0.266156789	1	6
0.058823529	0	1	5	23.73333352	1.0	0.199531791	0.008407238	6	1
0.078431373	0	1	5	0.481697959	1.0	0.356738656	0.740585774	1	6
0.098039216	1	1	5	2.719694861	0.4	0.314413731	0.115606253	6	1
0.117647059	1	1	5	2.244429131	0.857142857	0.215655572	0.096084821	1	1
0.137254902	0	2	5	2.773533829	0.416666667	0.22976388	0.082841564	1	9
0.156862745	1	2	5	2.91849029	0.142857143	0.181392537	0.062152866	9	7
0.176470588	0	2	5	1.288587553	0.75	0.145618193	0.113006053	7	8
0.196078431	1	1	5	3.170050709	0.909090909	0.158491727	0.04999659	8	1
0.215686275	0	1	5	3.069180751	0.428571429	0.185460809	0.060426812	1	1
0.235294118	1	1	5	2.128294392	0.625	0.185278932	0.087055124	1	1
0.254901961	1	1	5	0.691351897	1.0	0.299769473	0.433598974	1	1
0.274509804	1	1	5	0.660755708	1.0	0.199535139	0.301980198	1	1
0.294117647	0	2	5	0.923606983	0.5	0.176637664	0.191247649	1	2
0.31372549	1	1	5	0.45836142	1.0	0.304209311	0.663688735	2	1
0.333333333	1	1	5	1.695913903	0.875	0.124894039	0.073644092	1	1
0.352941176	0	1	5	1.200635753	0.5	0.094616697	0.078805496	1	6
0.37254902	1	1	5	1.166845585	1.0	0.314127432	0.269210799	6	1
0.392156863	1	1	5	2.326631639	1.0	0.294257926	0.126473792	1	1
0.411764706	1	1	5	1.747520259	1.0	0.357651113	0.20466207	1	1
0.431372549	1	1	5	1.096233146	0.5	0.112477023	0.102603195	1	6
0.450980392	0	2	5	1.09309678	0.75	0.115630585	0.105782568	6	10
0.470588235	1	1	5	2.421659855	0.0	0.0	0.0	10	1
0.490196078	0	2	5	0.593234958	0.333333333	0.173811292	0.292988958	1	5
0.509803922	1	1	5	2.603777829	1.0	0.18318795	0.070354678	5	1
0.529411765	1	1	5	0.961082111	1.0	0.275989489	0.287165359	1	1
0.549019608	0	2	5	2.531903553	0.25	0.210237427	0.083035322	1	5
0.568627451	1	1	5	3.793033037	0.625	0.114506926	0.03018875	5	1
0.588235294	1	2	5	1.626702289	0.25	0.096709216	0.059451085	1	4
0.607843137	1	1	5	0.584825461	1.0	0.261059824	0.446389293	4	1
0.62745098	1	2	5	2.390736031	0.333333333	0.197130009	0.082455782	1	5
0.647058824	0	2	5	0.865285892	0.2	0.11585711	0.133894602	5	2
0.666666667	1	1	5	0.571957934	0.333333333	0.105481847	0.184422386	2	1
0.68627451	0	4	5	2.337034503	0.642857143	0.078084253	0.033411682	1	6
0.705882353	1	2	6	1.738604335	0.833333333	0.193671588	0.111394861	6	5
0.725490196	1	1	6	2.590388828	0.3	0.167733429	0.06475222	5	1
0.745098039	1	3	6	1.724759292	0.6	0.214422115	0.124320023	1	4
0.764705882	1	1	6	3.971078261	0.3	0.133149216	0.033529739	4	1
0.784313725	1	2	6	2.294104896	0.714285714	0.235172642	0.102511721	1	2
0.803921569	0	3	6	1.620464428	1.0	0.392951106	0.242492892	2	1
0.823529412	1	1	6	0.988957999	0.2	0.20058843	0.202828057	1	1
0.843137255	1	2	6	3.323760158	0.3	0.174650271	0.052545991	1	3
0.862745098	1	1	6	0.457204685	1.0	0.198162732	0.433422356	3	1
0.882352941	0	1	6	4.401193474	0.952380952	0.193842394	0.044043143	1	6
0.901960784	1	1	6	5.42512274	0.260869565	0.22983921	0.042365716	6	1
0.921568627	1	1	6	0.62189508	1.0	0.158193218	0.254372841	1	1
0.941176471	1	1	6	0.788738016	0.666666667	0.153737071	0.194915254	1	1
0.960784314	1	1	6	0.893712004	0.333333333	0.151869849	0.169931531	1	6
0.980392157	1	1	6	1.267771374	1.0	0.226717939	0.178831881	6	1
0.038461538	1	1	5	2.316704913	1.0	0.276208631	0.119224779	1	1
0.076923077	1	2	5	3.17246757	1.0	0.289132414	0.09113802	1	4
0.115384615	1	1	5	0.488583364	1.0	0.275704369	0.564293403	4	1
0.153846154	1	2	5	0.696674198	0.333333333	0.163261871	0.234344649	1	3
0.192307692	1	1	5	0.720553487	0.333333333	0.143965875	0.199799013	3	1
0.230769231	1	2	6	0.799970055	0.333333333	0.145576234	0.181977104	1	5
0.269230769	1	1	6	2.567821993	0.363636364	0.19913433	0.077549897	5	1
0.307692308	1	2	6	1.553418558	0.166666667	0.133185895	0.085737289	1	4
0.346153846	1	1	6	2.495366001	0.181818182	0.213347876	0.085497629	4	1
0.384615385	1	1	6	3.337292558	0.230769231	0.130909658	0.039226306	1	1
0.423076923	0	2	6	1.288109764	0.777777778	0.209455453	0.162606836	1	2
0.461538462	1	1	6	0.325733074	1.0	0.240873771	0.73948208	2	1
0.5	1	2	6	1.185825736	0.714285714	0.197237218	0.166329008	1	3
0.538461538	1	1	6	1.232048109	0.8	0.246110157	0.199756938	3	1
0.576923077	1	2	6	0.788277573	0.4	0.136146045	0.17271333	1	2
0.615384615	1	1	6	0.268797848	1.0	0.182023022	0.677174403	2	1
0.653846154	1	1	3	2.026729718	0.545454545	0.118691423	0.058563025	1	6
0.692307692	1	1	3	3.000323639	0.888888889	0.386991349	0.128983202	6	6
0.730769231	1	1	3	4.882520297	0.692307692	0.202159419	0.041404727	6	1
0.769230769	1	1	3	1.201705157	0.166666667	0.220128798	0.183180372	1	1
0.807692308	1	4	3	1.86781032	0.545454545	0.115434439	0.061802014	1	6
0.846153846	1	1	3	2.190473967	0.454545455	0.19307963	0.088145138	6	6
0.884615385	1	1	3	0.387932938	1.0	0.223908101	0.577182495	6	1
0.923076923	1	1	7	0.318212139	1.0	0.15679002	0.49272168	1	1
0.961538462	1	1	7	1.984446396	1.0	0.188636767	0.095057628	1	1
0.034482759	1	4	4	0.421442967	1.0	0.173369515	0.411371237	1	1
0.068965517	0	2	5	2.120205851	0.714285714	0.194512139	0.091742101	1	2
0.103448276	1	1	5	1.19589661	1.0	0.224601804	0.187810386	2	1
0.137931034	1	1	5	3.060733688	0.277777778	0.310446882	0.10142891	1	6
0.172413793	1	2	5	1.676474628	0.285714286	0.255120993	0.152177068	6	2
0.206896552	1	1	5	1.32868959	0.714285714	0.163502957	0.123055797	2	1
0.24137931	1	1	5	1.284510492	1.0	0.708091118	0.551253666	1	1
0.275862069	0	2	5	1.840976999	0.5	0.296666408	0.161146179	1	2
0.310344828	1	1	5	0.870744334	0.2	0.185117396	0.212596728	2	1
0.344827586	1	1	5	1.301921225	1.0	0.455830437	0.350121366	1	1
0.379310345	0	4	6	1.441002178	0.666666667	0.139793204	0.097011098	1	6
0.413793103	1	1	6	3.140158841	0.4	0.166500615	0.053022991	6	1
0.448275862	1	1	6	1.965355905	0.5	0.352831905	0.179525705	1	1
0.482758621	1	1	6	0.840703693	1.0	0.268713603	0.319629384	1	1
0.517241379	1	1	6	1.237203068	1.0	0.360355815	0.291266506	1	1
0.551724138	1	1	6	0.82036251	0.75	0.173964876	0.21205854	1	1
0.586206897	1	1	6	1.552068356	1.0	0.334490326	0.215512625	1	1
0.620689655	1	2	6	1.950836986	0.266666667	0.173360201	0.088864525	1	5
0.655172414	1	1	6	2.29718606	0.333333333	0.169305103	0.073701084	5	1
0.689655172	1	2	6	0.533577274	1.0	0.253990866	0.476015149	1	7
0.724137931	1	1	6	1.049556238	0.25	0.167751845	0.159831211	7	1
0.75862069	1	2	3	1.029633833	0.6	0.248521252	0.241368576	1	3
0.793103448	1	3	3	1.821619072	1.0	0.402839337	0.221143566	3	1
0.827586207	1	1	3	1.65162554	0.75	0.14289972	0.086520653	1	6
0.862068966	1	1	3	1.168007066	0.625	0.20571699	0.176126494	6	1
0.896551724	1	4	3	0.678194475	0.6	0.146283063	0.215694861	1	6
0.931034483	1	1	3	0.496582519	1.0	0.249425859	0.502284816	6	1
0.965517241	0	1	7	2.074705963	1.0	0.198051077	0.095459829	1	1
0.028571429	1	1	4	2.646649275	1.0	0.23848303	0.09010753	1	1
0.057142857	1	1	4	0.747937563	0.5	0.147033906	0.196585803	1	6
0.085714286	0	1	4	77.87838151	1.0	0.241532524	0.003101407	6	1
0.114285714	1	1	4	0.763029771	1.0	0.290803646	0.381117038	1	1
0.142857143	1	1	5	0.882392475	0.333333333	0.079872317	0.090517903	1	1
0.171428571	0	2	5	1.049867713	0.833333333	0.175507046	0.167170629	1	5
0.2	1	1	5	3.186830035	1.0	0.270059931	0.084742496	5	1
0.228571429	1	1	5	1.156666226	1.0	0.231874273	0.200467747	1	1
0.257142857	1	1	5	1.135231709	1.0	0.22674998	0.199738941	1	1
0.285714286	1	2	5	1.359865377	0.6	0.09223728	0.067828243	1	5
0.314285714	1	1	5	0.921415011	0.75	0.17678812	0.191865899	5	1
0.342857143	1	1	6	2.7061068	0.714285714	0.146020277	0.05395954	1	6
0.371428571	1	1	6	2.726379135	1.0	0.256214666	0.093976169	6	1
0.4	1	1	6	2.789030752	0.166666667	0.252371446	0.090487151	1	1
0.428571429	0	2	6	1.107739278	0.125	0.172815638	0.156007503	1	2
0.457142857	1	1	6	0.505188662	1.0	0.329681616	0.652591083	2	1
0.485714286	1	1	6	1.629235169	1.0	0.251090373	0.154115488	1	1
0.514285714	1	1	6	0.510312891	1.0	0.209260658	0.410063437	1	1
0.542857143	1	1	6	1.076993138	0.428571429	0.133231626	0.123707034	1	1
0.571428571	0	2	6	0.958442678	0.714285714	0.151166653	0.15772112	1	3
0.6	0	2	6	2.346859119	0.666666667	0.212658173	0.090613949	3	3
0.628571429	1	1	6	1.942731595	0.857142857	0.160134166	0.082427324	3	1
0.657142857	1	3	6	2.787404755	0.666666667	0.619204189	0.222143622	1	1
0.685714286	0	2	6	1.957879703	0.4	0.163977386	0.083752534	1	2
0.714285714	1	1	6	0.591365944	1.0	0.247247153	0.418095014	2	1
0.742857143	1	1	6	0.841865005	0.666666667	0.125545186	0.149127456	1	1
0.771428571	0	1	6	1.039740634	0.7	0.143480213	0.137996158	1	1
0.8	1	1	6	3.850749839	0.444444444	0.129388406	0.033600834	1	1
0.828571429	1	1	6	0.966374997	1.0	0.446604658	0.46214426	1	1
0.857142857	0	1	6	2.862584314	0.909090909	0.261471836	0.091341183	1	1
0.885714286	1	1	6	0.893277112	0.5	0.222207252	0.248755116	1	1
0.914285714	1	1	6	0.816184173	0.6	0.15656561	0.191826325	1	1
0.942857143	1	1	6	0.629463544	0.666666667	0.140664415	0.223467136	1	1
0.971428571	1	1	6	1.553011566	1.0	0.132527379	0.085335732	1	1
0.024390244	1	1	5	1.647190012	1.0	0.256022455	0.155429825	1	1
0.048780488	1	2	5	2.157944641	1.0	0.231044654	0.107066998	1	5
0.073170732	0	1	5	4.022856048	1.0	0.182237218	0.045300457	5	1
0.097560976	1	1	5	0.351663266	1.0	0.179527941	0.510510929	1	1
0.12195122	1	2	5	0.822950477	0.25	0.124889002	0.151757616	1	5
0.146341463	1	1	5	3.264601549	0.857142857	0.12642237	0.038725207	5	1
0.170731707	1	1	5	1.48759898	1.0	0.16689442	0.112190464	1	1
0.195121951	1	1	5	2.824168977	1.0	0.282943315	0.100186397	1	1
0.219512195	1	1	5	2.09373383	1.0	0.316635607	0.151230115	1	1
0.243902439	1	1	5	3.232021331	1.0	0.200177933	0.061935833	1	1
0.268292683	1	1	5	2.060069598	1.0	0.2465001	0.1196562	1	1
0.292682927	0	2	5	2.212400233	0.333333333	0.123785822	0.055950917	1	3
0.317073171	1	3	5	1.901409123	0.5	0.197890184	0.104075541	3	1
